,Title,Subtitle,Location,Date,Link
104,Credit Suisse Earns Recognition for Diversity and Inclusion from Human Rights Campaign Foundation and Bloomberg Gender-Equality Index,Credit Suisse today announced that it has been recognized for its deep commitment to diversity and inclusion by both the Human Rights Campaign Foundation and by the Bloomberg Gender-Equality Index.,New York,27.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-earns-recognition-for-diversity-and-inclusion.html
105,Credit Suisse Group Trading Update,Ad hoc announcement pursuant to article 53 LR,Zurich,25.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/csg-trading-update.html
106,Credit Suisse Group appoints Axel P. Lehmann as new Chairman; António Horta-Osório has resigned,Ad hoc announcement pursuant to article 53 LR,Zurich,17.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/csg-bod-changes.html
107,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On January 3, 2022, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,06.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn.html
108,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On January 6, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,06.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
109,Credit Suisse Group AG announces completion of its 2021 share buyback program,,Zurich,03.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/share-repurchase-program-completion.html
110,Credit Suisse publishes agenda for the 2022 Annual General Meeting of Shareholders,Ad hoc announcement pursuant to article 53 LR,Zurich,30.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/agm-2022-invitation.html
111,Decision by a Court in Bermuda,,Zurich,29.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/decision-court-bermuda.html
112,Credit Suisse acts as Sole Conservation Bond Structurer on World Bank's 'Rhino Bond',,London,24.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/rhino-bond.html
113,Credit Suisse Group Announcement,Ad hoc announcement pursuant to article 53 LR,Zurich,23.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/update-on-trial-in-bermuda.html
114,Credit Suisse Group AG proposes new appointments to the Board of Directors,Ad hoc announcement pursuant to article 53 LR,Zurich,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/bod-changes.html
115,Credit Suisse celebrates the 25th year of the Asian Investment Conference as it explores the road ahead for the region over the next quarter century,"Celebrating its 25th anniversary, the Credit Suisse Asian Investment Conference (AIC) welcomes more than 3,000 attendees for a four-day conference commencing today. The attendees include over 2,000 representatives from the global investment community, who will connect virtually with senior executives from some 350 companies with a total market capitalization of over USD8 trillion, to explore what the next 25 years holds in store for the Asia Pacific (APAC) region.",Hong Kong,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-celebrates-25th-year-of-asian-investment-conference.html
116,Credit Suisse Group appoints Rob Cox as Group Head Corporate Communications,Credit Suisse Group today announced the appointment of Rob Cox as Group Head of Corporate Communications.,Zurich,15.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-appoints-head-corp-comms.html
117,Credit Suisse (Schweiz) AG has published its Annual Report 2021,Ad hoc announcement pursuant to article 53 LR,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-ch-annual-report-2021.html
118,Credit Suisse publishes its 2021 Annual Report and Sustainability Report,Ad hoc announcement pursuant to article 53 LR,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/ar-2021.html
119,Credit Suisse Group update on Russia,Credit Suisse Group today published details on its business exposure in Russia as part of its Annual Report disclosures and outlined its stance with respect to the impact of Russia’s invasion of Ukraine.,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-update-russia.html
120,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On March 4, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,04.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
121,Credit Suisse Group Statement,"In response to media reporting that Credit Suisse requested third parties to destroy documents linked to clients, Credit Suisse Group issued the following statement:",Zurich,03.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-statement-media.html
122,Credit Suisse trades more than USD 1 billion in derivatives linked to the Credit Suisse RavenPack Artificial Intelligence Index,"As of December 31, 2021, Credit Suisse has traded more than USD 1 billion in notional in derivatives linked to the Credit Suisse RavenPack Artificial Intelligence Index (Bloomberg ticker: CSRPAI5E Index).",New York,03.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-trades-more-than-usd-1-billion-in-derivatives-linked-to-the-credit-suisse-ravenpack-artificial-intelligence-index.html
123,Credit Suisse Group Statement,"In response to a consortium of media outlets publishing a series of articles, Credit Suisse Group issued the following statement:",Zurich,20.02.2022,https://www.credit-suisse.com/articles/media-releases/2022/02/en/csg-statement-media.html
124,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On February 4, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,04.02.2022,https://www.credit-suisse.com/articles/media-releases/2022/02/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
125,Credit Suisse Earns Recognition for Diversity and Inclusion from Human Rights Campaign Foundation and Bloomberg Gender-Equality Index,Credit Suisse today announced that it has been recognized for its deep commitment to diversity and inclusion by both the Human Rights Campaign Foundation and by the Bloomberg Gender-Equality Index.,New York,27.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-earns-recognition-for-diversity-and-inclusion.html
126,Credit Suisse Group Trading Update,Ad hoc announcement pursuant to article 53 LR,Zurich,25.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/csg-trading-update.html
127,Credit Suisse Group appoints Axel P. Lehmann as new Chairman; António Horta-Osório has resigned,Ad hoc announcement pursuant to article 53 LR,Zurich,17.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/csg-bod-changes.html
128,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On January 3, 2022, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,06.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn.html
129,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On January 6, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,06.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
130,Credit Suisse Group AG announces completion of its 2021 share buyback program,,Zurich,03.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/share-repurchase-program-completion.html
131,Credit Suisse Group announces appointments to the Executive Board in line with its new strategy; new Board of Directors leadership appointments to enhance governance of subsidiary Boards,Ad hoc announcement pursuant to article 53 LR,Zurich,13.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/csg-announces-appointments-exb-new-bod-leadership-governance.html
132,Credit Suisse AG Announces the Exercise of its Right to Call its REML ETNs and its Right to Accelerate its FLGE and FEUL ETNs,"Credit Suisse AG (""Credit Suisse"") announced today that it has exercised its right to call its Credit Suisse X-Links® Monthly Pay 2xLeveraged Mortgage REIT ETNs (""REML"") and its right to accelerate, at its option, its Credit Suisse FI Large Cap Growth Enhanced ETNs (""FLGE"") and Credit Suisse FI Enhanced Europe 50 ETNs (""FEUL""). The call settlement date for REML is expected to be December 27, 2021, and the acceleration dates for FLGE and FEUL are expected to be December 23, 2021 and December 22, 2021, respectively. As of today, Credit Suisse will no longer issue new units of these ETNs.",New York,10.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/credit-suisse-announces-the-exercise-of-its-right-to-call-its-reml-etns.html
133,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On December 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
134,Credit Suisse publishes agenda for the 2022 Annual General Meeting of Shareholders,Ad hoc announcement pursuant to article 53 LR,Zurich,30.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/agm-2022-invitation.html
135,Decision by a Court in Bermuda,,Zurich,29.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/decision-court-bermuda.html
136,Credit Suisse acts as Sole Conservation Bond Structurer on World Bank's 'Rhino Bond',,London,24.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/rhino-bond.html
137,Credit Suisse Group Announcement,Ad hoc announcement pursuant to article 53 LR,Zurich,23.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/update-on-trial-in-bermuda.html
138,Credit Suisse Group AG proposes new appointments to the Board of Directors,Ad hoc announcement pursuant to article 53 LR,Zurich,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/bod-changes.html
139,Credit Suisse celebrates the 25th year of the Asian Investment Conference as it explores the road ahead for the region over the next quarter century,"Celebrating its 25th anniversary, the Credit Suisse Asian Investment Conference (AIC) welcomes more than 3,000 attendees for a four-day conference commencing today. The attendees include over 2,000 representatives from the global investment community, who will connect virtually with senior executives from some 350 companies with a total market capitalization of over USD8 trillion, to explore what the next 25 years holds in store for the Asia Pacific (APAC) region.",Hong Kong,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-celebrates-25th-year-of-asian-investment-conference.html
